ticker,bucket,rank,score,target_weight_raw,target_weight_final,reason,annual_fee_rate,deployment_ml_proba,core_deployment_multiplier_ml,opp_deployment_multiplier_ml,date
ESE.PA,monetary,1,0.21596266455224933,0.05314040227863028,0.12222292524084963,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2021-06-30
ETDD.PA,monetary,2,0.2005263638027069,0.05113970823089121,0.11762132893104975,PERMANENT_ETF,0.001,0.5,1.0,1.0,2021-06-30
PAEEM.PA,monetary,3,0.15445609881634245,0.026154672099174187,0.06015574582810062,PERMANENT_ETF,0.003,0.5,1.0,1.0,2021-06-30
PINR.PA,opportunistic,1,1.0468039185461688,0.22851721025661756,0.1,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2021-06-30
PANX.PA,opportunistic,2,0.4097894282369632,0.11606647600665963,0.05627045393217764,KEEP_OPP,0.003,0.5,1.0,1.0,2021-06-30
PALAT.PA,opportunistic,3,0.12097964736737844,0.09019892243237501,0.04372954606782237,KEEP_OPP,0.003,0.5,1.0,1.0,2021-06-30
GLE.PA,core,1,1.9429495439039703,0.09687827715172617,0.1,KEEP_TOP_RANK,,0.5,1.0,1.0,2021-07-30
RMS.PA,core,2,1.7347879359274694,0.07882533816241186,0.09331083481794898,NEW_ENTRY,,0.5,1.0,1.0,2021-07-30
PUB.PA,core,3,1.5071802333669349,0.05901596942045623,0.06986115762506516,NEW_ENTRY,,0.5,1.0,1.0,2021-07-30
SGO.PA,core,4,1.4219943957158139,0.05470106028430027,0.06475331054131739,NEW_ENTRY,,0.5,1.0,1.0,2021-07-30
MC.PA,core,5,1.2694848965491727,0.04283398372395265,0.05070545681168272,NEW_ENTRY,,0.5,1.0,1.0,2021-07-30
RXL.PA,core,6,1.1350929892504278,0.038149724979857684,0.0451603858471384,NEW_ENTRY,,0.5,1.0,1.0,2021-07-30
CAP.PA,core,7,1.1319720639543465,0.034046695809788925,0.040303355277187994,NEW_ENTRY,,0.5,1.0,1.0,2021-07-30
NEX.PA,core,8,1.0027066194410341,0.030331559163158415,0.035905499079659425,NEW_ENTRY,,0.5,1.0,1.0,2021-07-30
ESE.PA,monetary,1,0.2301790798392982,0.055498288464913115,0.12764606346930016,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2021-07-30
ETDD.PA,monetary,2,0.21058462208631562,0.052509231973547225,0.12077123353915861,PERMANENT_ETF,0.001,0.5,1.0,1.0,2021-07-30
PAEEM.PA,monetary,3,0.05589938201505723,0.022427262170235336,0.05158270299154127,PERMANENT_ETF,0.003,0.5,1.0,1.0,2021-07-30
PINR.PA,opportunistic,1,1.0860869975967837,0.1635392906909216,0.07522807371782393,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2021-07-30
PANX.PA,opportunistic,2,0.9917639239053512,0.1376475227691018,0.06331786047378683,KEEP_OPP,0.003,0.5,1.0,1.0,2021-07-30
PUST.PA,opportunistic,3,0.9519888821212975,0.1335957952356288,0.06145406580838925,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2021-07-30
ERF.PA,core,1,1.7056313188894108,0.14987180259001429,0.13333333333333333,NEW_ENTRY,,0.5,1.0,1.0,2021-08-31
CAP.PA,core,3,1.4259974073908555,0.10707480904336324,0.13333333333333333,NEW_ENTRY,,0.5,1.0,1.0,2021-08-31
DSY.PA,core,5,1.3897441128108456,0.09357373071843963,0.13333333333333333,NEW_ENTRY,,0.5,1.0,1.0,2021-08-31
GLE.PA,core,6,1.2780565672482413,0.08426226634383506,0.1,KEEP_TOP_RANK,,0.5,1.0,1.0,2021-08-31
ESE.PA,monetary,1,0.25145586221634714,0.057712216359685806,0.13273809762727734,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2021-08-31
ETDD.PA,monetary,2,0.19785624235564003,0.049912734355034974,0.11479928901658042,PERMANENT_ETF,0.001,0.5,1.0,1.0,2021-08-31
PAEEM.PA,monetary,3,0.0828094821849197,0.022809831893974893,0.05246261335614225,PERMANENT_ETF,0.003,0.5,1.0,1.0,2021-08-31
PANX.PA,opportunistic,1,0.9209257945407207,0.22152615080321714,0.1,KEEP_OPP,0.003,0.5,1.0,1.0,2021-08-31
PUST.PA,opportunistic,2,0.8857093721235195,0.21325645789243508,0.1,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2021-08-31
GLE.PA,core,1,1.9619344267980574,0.10220934310401819,0.10000000000000002,KEEP_TOP_RANK,,0.5,1.0,1.0,2021-09-30
ERF.PA,core,2,1.5967716479702336,0.07151620035291899,0.08601557341140414,NEW_ENTRY,,0.5,1.0,1.0,2021-09-30
CAP.PA,core,3,1.513478209243042,0.061148793061018815,0.07354625207439651,NEW_ENTRY,,0.5,1.0,1.0,2021-09-30
PUB.PA,core,4,1.4644897247294115,0.05845928245022505,0.07031146336579813,NEW_ENTRY,,0.5,1.0,1.0,2021-09-30
VIE.PA,core,5,1.1557694539663899,0.03988847579972356,0.04797556499770193,NEW_ENTRY,,0.5,1.0,1.0,2021-09-30
RMS.PA,core,6,1.146037640798921,0.03955891480281788,0.04757918798126389,NEW_ENTRY,,0.5,1.0,1.0,2021-09-30
DSY.PA,core,7,1.1436344271151202,0.035473657986107736,0.04266567599533484,NEW_ENTRY,,0.5,1.0,1.0,2021-09-30
BNP.PA,core,12,0.8075185596354412,0.026527941138821974,0.03190628217410065,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2021-09-30
ESE.PA,monetary,1,0.19811256502875652,0.056279530051144715,0.12944291911763287,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2021-09-30
ETDD.PA,monetary,2,0.16377520378083002,0.05120520151122919,0.11777196347582713,PERMANENT_ETF,0.001,0.5,1.0,1.0,2021-09-30
PAEEM.PA,monetary,3,0.04256620361929579,0.02295005104632176,0.05278511740654006,PERMANENT_ETF,0.003,0.5,1.0,1.0,2021-09-30
PINR.PA,opportunistic,1,1.488893235208913,0.2857938330576121,0.10000000000000002,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2021-09-30
PANX.PA,opportunistic,2,0.6376591900921476,0.14898877563804008,0.10000000000000002,KEEP_OPP,0.003,0.5,1.0,1.0,2021-09-30
GLE.PA,core,1,1.7519404432327361,0.10023753707642957,0.1,KEEP_TOP_RANK,,0.5,1.0,1.0,2021-10-29
NEX.PA,core,2,1.3485597628746142,0.06802666602294336,0.08133632421328381,NEW_ENTRY,,0.5,1.0,1.0,2021-10-29
PUB.PA,core,3,1.2365874039874793,0.056577799651805184,0.06764744657927795,NEW_ENTRY,,0.5,1.0,1.0,2021-10-29
CAP.PA,core,4,1.2320110078610924,0.05634829221767661,0.06737303520263713,NEW_ENTRY,,0.5,1.0,1.0,2021-10-29
BNP.PA,core,5,1.0281375342490493,0.04216781021211471,0.05041809165864489,KEEP_TOP_RANK,,0.5,1.0,1.0,2021-10-29
TFI.PA,core,6,0.9785651305251907,0.04038001297195881,0.048280505555220524,NEW_ENTRY,,0.5,1.0,1.0,2021-10-29
EL.PA,core,7,0.9702516500272984,0.036087818240879484,0.04314852772000114,NEW_ENTRY,,0.5,1.0,1.0,2021-10-29
TTE.PA,core,10,0.9365636452792349,0.03495667230184449,0.04179606907093461,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2021-10-29
ESE.PA,monetary,1,0.21077706668303312,0.056903978055487664,0.13087914952762159,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2021-10-29
ETDD.PA,monetary,2,0.17144436929281714,0.0510141189999037,0.11733247369977846,PERMANENT_ETF,0.001,0.5,1.0,1.0,2021-10-29
PAEEM.PA,monetary,3,0.03318094022115686,0.022516685553304324,0.05178837677259993,PERMANENT_ETF,0.003,0.5,1.0,1.0,2021-10-29
PINR.PA,opportunistic,1,1.061200120001624,0.24370522894724492,0.1,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2021-10-29
PANX.PA,opportunistic,2,0.807749153269769,0.1910773797484073,0.1,KEEP_OPP,0.003,0.5,1.0,1.0,2021-10-29
RMS.PA,core,1,1.9140020465533762,0.09605992831873923,0.1,NEW_ENTRY,,0.5,1.0,1.0,2021-11-30
CAP.PA,core,2,1.7526945726779355,0.08178401171586605,0.09657931571025721,NEW_ENTRY,,0.5,1.0,1.0,2021-11-30
DSY.PA,core,3,1.6898315406883742,0.07171316967330807,0.08468658737998813,NEW_ENTRY,,0.5,1.0,1.0,2021-11-30
ERF.PA,core,4,1.3217666679827653,0.051121737362169704,0.060370019870277486,NEW_ENTRY,,0.5,1.0,1.0,2021-11-30
COFA.PA,core,5,1.1213824550989584,0.03837299985315159,0.045314945914400676,NEW_ENTRY,,0.5,1.0,1.0,2021-11-30
GLE.PA,core,6,1.0364331563968103,0.035818271147645374,0.04229804878467385,KEEP_TOP_RANK,,0.5,1.0,1.0,2021-11-30
EL.PA,core,7,1.0208584268036511,0.031378017719927785,0.03705452222450763,NEW_ENTRY,,0.5,1.0,1.0,2021-11-30
VIE.PA,core,8,0.9096887715975065,0.02853447290484435,0.03369656011589502,NEW_ENTRY,,0.5,1.0,1.0,2021-11-30
ESE.PA,monetary,1,0.23597516106709857,0.06286094978481778,0.14458018450508087,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2021-11-30
ETDD.PA,monetary,2,0.1073183232798104,0.04596868264190621,0.10572797007638428,PERMANENT_ETF,0.001,0.5,1.0,1.0,2021-11-30
PAEEM.PA,monetary,3,-0.03261650491083301,0.021605150181971688,0.04969184541853488,PERMANENT_ETF,0.003,0.5,1.0,1.0,2021-11-30
PANX.PA,opportunistic,1,1.1907501495348614,0.21732994569534714,0.1,KEEP_OPP,0.003,0.5,1.0,1.0,2021-11-30
PUST.PA,opportunistic,2,1.1848764174419022,0.21745266300030508,0.1,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2021-11-30
RMS.PA,core,1,2.056067468367085,0.11283667618196222,0.10000000000000002,NEW_ENTRY,,0.5,1.0,1.0,2021-12-31
CAP.PA,core,2,1.7223696804369886,0.08017445990607734,0.09961232841811801,NEW_ENTRY,,0.5,1.0,1.0,2021-12-31
GLE.PA,core,3,1.4379962217363889,0.05698137046099346,0.07079619862390463,KEEP_TOP_RANK,,0.5,1.0,1.0,2021-12-31
DSY.PA,core,4,1.39805002302558,0.05500538942759794,0.06834115156930455,NEW_ENTRY,,0.5,1.0,1.0,2021-12-31
VIE.PA,core,5,1.111317128127753,0.03835709852897546,0.04765657168517814,NEW_ENTRY,,0.5,1.0,1.0,2021-12-31
STMPA.PA,core,6,1.0046578268016066,0.03519996029289784,0.04373400218858309,NEW_ENTRY,,0.5,1.0,1.0,2021-12-31
COFA.PA,core,7,1.0033961714737805,0.03116084243465452,0.03871562183296661,NEW_ENTRY,,0.5,1.0,1.0,2021-12-31
BNP.PA,core,12,0.7352067928782013,0.025066811462493416,0.03114412568194508,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2021-12-31
ESE.PA,monetary,1,0.23147901415604916,0.06120658344395604,0.14077514192109888,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2021-12-31
ETDD.PA,monetary,2,0.13608065636835012,0.04764687732755183,0.10958781785336918,PERMANENT_ETF,0.001,0.5,1.0,1.0,2021-12-31
PAEEM.PA,monetary,3,-0.0332220455872819,0.02158132183718781,0.049637040225531955,PERMANENT_ETF,0.003,0.5,1.0,1.0,2021-12-31
PINR.PA,opportunistic,1,0.9389974073236349,0.15974105561736562,0.07348088558398819,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2021-12-31
PANX.PA,opportunistic,2,0.8500429062136428,0.14004747534937567,0.06442183866071283,KEEP_OPP,0.003,0.5,1.0,1.0,2021-12-31
PUST.PA,opportunistic,3,0.8107361161287379,0.1349940777289109,0.06209727575529902,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2021-12-31
GLE.PA,core,1,1.7805478941834798,0.09946341211798576,0.1,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-01-31
VIE.PA,core,2,1.3508124064685274,0.0660805693374261,0.07882706389834805,NEW_ENTRY,,0.5,1.0,1.0,2022-01-31
TTE.PA,core,3,1.3278006671164408,0.059467497000107755,0.07093837466753435,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-01-31
AKE.PA,core,4,1.1519137617148294,0.05100006821848218,0.06083763618546017,NEW_ENTRY,,0.5,1.0,1.0,2022-01-31
CS.PA,core,5,1.0790833668074291,0.04273156078574815,0.05097418963408579,NEW_ENTRY,,0.5,1.0,1.0,2022-01-31
BNP.PA,core,6,1.0560175749652765,0.04186567317683131,0.049941278166142106,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-01-31
CAP.PA,core,7,1.0401132314211528,0.03728045289684418,0.04447159992906556,NEW_ENTRY,,0.5,1.0,1.0,2022-01-31
RMS.PA,core,8,1.0293064748790899,0.036893375162226766,0.04400985751936399,NEW_ENTRY,,0.5,1.0,1.0,2022-01-31
ESE.PA,monetary,1,0.16891861178618162,0.05949615367616802,0.13684115345518638,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2022-01-31
ETDD.PA,monetary,2,0.09655230540337217,0.04892561618712377,0.11252891723038462,PERMANENT_ETF,0.001,0.5,1.0,1.0,2022-01-31
PAEEM.PA,monetary,3,-0.05050004957246601,0.0220130127454039,0.05062992931442895,PERMANENT_ETF,0.003,0.5,1.0,1.0,2022-01-31
PINR.PA,opportunistic,1,0.8449219667414205,0.1818368926657434,0.08364497062624199,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2022-01-31
PALAT.PA,opportunistic,2,0.5243180017475456,0.14122519556597043,0.0649635899603464,KEEP_OPP,0.003,0.5,1.0,1.0,2022-01-31
PANX.PA,opportunistic,3,0.3351464269663505,0.11172052046393832,0.051391439413411635,KEEP_OPP,0.003,0.5,1.0,1.0,2022-01-31
TTE.PA,core,1,1.324843077431347,0.0803195646894209,0.09236749939283403,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-02-28
VIE.PA,core,2,1.2241920987163772,0.07323466629616246,0.08421986624058682,NEW_ENTRY,,0.5,1.0,1.0,2022-02-28
IPN.PA,core,3,1.1529334002561948,0.0633164815266878,0.07281395375569097,NEW_ENTRY,,0.5,1.0,1.0,2022-02-28
CA.PA,core,4,1.01413225014575,0.055873362209156736,0.06425436654053024,NEW_ENTRY,,0.5,1.0,1.0,2022-02-28
GTT.PA,core,5,0.9969234549042624,0.0495654487880339,0.05700026610623898,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-02-28
ORA.PA,core,8,0.8481711885187685,0.03911317880438308,0.04498015562504054,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-02-28
ENGI.PA,core,10,0.8230018617473096,0.038167563160857204,0.04389269763498578,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2022-02-28
GLE.PA,core,11,0.7373353967633277,0.035192343220950134,0.040471194704092654,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2022-02-28
ESE.PA,monetary,1,0.10400468480101609,0.06058595896608977,0.13934770562200646,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2022-02-28
ETDD.PA,monetary,2,0.003076959356280968,0.04707658082534639,0.10827613589829668,PERMANENT_ETF,0.001,0.5,1.0,1.0,2022-02-28
PAEEM.PA,monetary,3,-0.07944191478947395,0.02277224281725951,0.05237615847969687,PERMANENT_ETF,0.003,0.5,1.0,1.0,2022-02-28
PALAT.PA,opportunistic,1,1.3110540781274669,0.2837764362162056,0.1,KEEP_OPP,0.003,0.5,1.0,1.0,2022-02-28
PANX.PA,opportunistic,2,0.3616440029633773,0.1510061724794466,0.1,KEEP_OPP,0.003,0.5,1.0,1.0,2022-02-28
IPN.PA,core,1,2.108549054091977,0.19207867928079597,0.14150943396226412,NEW_ENTRY,,0.5,1.0,1.0,2022-03-31
HO.PA,core,3,1.7555781421291319,0.1264755322962598,0.14150943396226412,NEW_ENTRY,,0.5,1.0,1.0,2022-03-31
ADP.PA,core,6,1.0462775368342316,0.06244351337860679,0.12578616352201258,NEW_ENTRY,,0.5,1.0,1.0,2022-03-31
ORA.PA,core,7,1.0311638928632438,0.05378488373998968,0.12578616352201258,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-03-31
ESE.PA,monetary,1,0.1286855923599508,0.06406845385851749,0.1853552753139499,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2022-03-31
ETDD.PA,monetary,2,-0.06492069364114259,0.04372453398115496,0.12649865176937908,PERMANENT_ETF,0.001,0.5,1.0,1.0,2022-03-31
PAEEM.PA,monetary,3,-0.07400739794469062,0.022641794769023234,0.06550456348270871,PERMANENT_ETF,0.003,0.5,1.0,1.0,2022-03-31
PALAT.PA,opportunistic,1,1.5520353966680691,0.277842832947814,0.05626754226993464,KEEP_OPP,0.003,0.5,1.0,1.0,2022-03-31
PINR.PA,opportunistic,2,0.6979629336255944,0.15693977574783824,0.03178277219547415,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2022-03-31
GTT.PA,core,1,2.480831684195302,0.14395627939431102,0.12578616352277291,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-04-29
HO.PA,core,2,2.074520983840786,0.09232122301570089,0.1257861635220126,NEW_ENTRY,,0.5,1.0,1.0,2022-04-29
IPN.PA,core,3,1.3182399355564254,0.04363442850562434,0.062211833182730235,NEW_ENTRY,,0.5,1.0,1.0,2022-04-29
SESG.PA,core,4,1.2295656322103337,0.040983896860216404,0.05843283485006247,NEW_ENTRY,,0.5,1.0,1.0,2022-04-29
GET.PA,core,5,1.1922259618064184,0.034624987692037264,0.04936661329192051,NEW_ENTRY,,0.5,1.0,1.0,2022-04-29
CA.PA,core,6,1.1698895185497746,0.03404063597879952,0.04853347321081909,NEW_ENTRY,,0.5,1.0,1.0,2022-04-29
ORA.PA,core,8,0.870502271670256,0.023764460856462718,0.033882205522394224,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-04-29
TTE.PA,core,11,0.7174505816617144,0.02145669639250008,0.03059190786584142,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2022-04-29
ESE.PA,monetary,1,0.11063859069925547,0.06391063936070364,0.18489870506870232,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2022-04-29
PAEEM.PA,monetary,2,-0.07955606973593393,0.022926824861760387,0.06632917884534452,PERMANENT_ETF,0.003,0.5,1.0,1.0,2022-04-29
ETDD.PA,monetary,3,-0.08769791247752141,0.043597318386231654,0.12613060665199094,PERMANENT_ETF,0.001,0.5,1.0,1.0,2022-04-29
PINR.PA,opportunistic,1,1.124801488821953,0.25863834881573516,0.052378332275891025,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2022-04-29
PALAT.PA,opportunistic,2,0.734151608765674,0.17614425987991703,0.03567198218951779,KEEP_OPP,0.003,0.5,1.0,1.0,2022-04-29
GTT.PA,core,1,2.8728305581599076,0.1701433645761061,0.1257861635220126,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-05-31
HO.PA,core,2,1.9458780772546183,0.06485543323995942,0.10018630272826722,NEW_ENTRY,,0.5,1.0,1.0,2022-05-31
GET.PA,core,3,1.7104173053178207,0.04861635666894805,0.07510077079833084,NEW_ENTRY,,0.5,1.0,1.0,2022-05-31
SESG.PA,core,4,1.654822443188207,0.04653518248514684,0.07188584898850944,NEW_ENTRY,,0.5,1.0,1.0,2022-05-31
TTE.PA,core,5,1.3529834201047914,0.03237684136825613,0.05001456113482009,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-05-31
CA.PA,core,6,1.1192111249859311,0.027732360917141746,0.042839937495051224,NEW_ENTRY,,0.5,1.0,1.0,2022-05-31
ORA.PA,core,7,1.0680413863540879,0.022902039740185395,0.03537823389469436,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-05-31
SAN.PA,core,8,0.9804248240485035,0.021621029699908468,0.033399376406867735,NEW_ENTRY,,0.5,1.0,1.0,2022-05-31
ESE.PA,monetary,1,0.028912179310922825,0.059686943585878845,0.1726792078585174,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2022-05-31
ETDD.PA,monetary,2,-0.07463714717844527,0.04665811291608854,0.1349857354805077,PERMANENT_ETF,0.001,0.5,1.0,1.0,2022-05-31
PAEEM.PA,monetary,3,-0.10853077697301597,0.024089726106728288,0.06969354722701265,PERMANENT_ETF,0.003,0.5,1.0,1.0,2022-05-31
PALAT.PA,opportunistic,1,1.6334166444952827,0.4347826086956522,0.08805031446540881,KEEP_OPP,0.003,0.5,1.0,1.0,2022-05-31
GTT.PA,core,1,2.9918738086150456,0.17506326741363326,0.1257861635220126,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-06-30
HO.PA,core,2,2.010015975605392,0.06318683110504504,0.0994577236697064,NEW_ENTRY,,0.5,1.0,1.0,2022-06-30
TTE.PA,core,3,1.768410952508189,0.04719658042576534,0.07428865116430967,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-06-30
SESG.PA,core,4,1.7368043127700827,0.046055843619799364,0.07249310161635064,NEW_ENTRY,,0.5,1.0,1.0,2022-06-30
ORA.PA,core,5,1.5743864010081856,0.035602069304398076,0.05603858761424487,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-06-30
GET.PA,core,6,1.3243112488712605,0.02971905655944373,0.04677857178974006,NEW_ENTRY,,0.5,1.0,1.0,2022-06-30
SAN.PA,core,7,1.1249013491396291,0.02231821546737872,0.03512945447549577,NEW_ENTRY,,0.5,1.0,1.0,2022-06-30
ENGI.PA,core,10,0.3939828127004066,0.01564074480018863,0.024618941116693445,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2022-06-30
ESE.PA,monetary,1,-0.09914758766367517,0.05344460607076025,0.15461961504748248,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2022-06-30
PAEEM.PA,monetary,2,-0.1287212999967879,0.028957596352347643,0.0837766938495592,PERMANENT_ETF,0.003,0.5,1.0,1.0,2022-06-30
ETDD.PA,monetary,3,-0.14879137686226185,0.04803258018558779,0.13896218166899613,PERMANENT_ETF,0.001,0.5,1.0,1.0,2022-06-30
PALAT.PA,opportunistic,1,1.242640592898956,0.4347826086956522,0.08805031446540881,KEEP_OPP,0.003,0.5,1.0,1.0,2022-06-30
GTT.PA,core,1,3.216876133721522,0.2173171131500685,0.1257861635220126,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-07-29
HO.PA,core,2,1.9744691193729493,0.05900839375427366,0.1109276126946273,NEW_ENTRY,,0.5,1.0,1.0,2022-07-29
GET.PA,core,3,1.6533568350984214,0.041781168290818155,0.07854281330539106,NEW_ENTRY,,0.5,1.0,1.0,2022-07-29
TTE.PA,core,4,1.2682188888269348,0.03313871214400622,0.062296191982735186,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-07-29
SESG.PA,core,5,1.0476938045479143,0.024615619355353478,0.046273957251908145,NEW_ENTRY,,0.5,1.0,1.0,2022-07-29
SAN.PA,core,6,1.0215020992496566,0.02429987990003259,0.04568041077853524,NEW_ENTRY,,0.5,1.0,1.0,2022-07-29
ORA.PA,core,8,0.8634039214684452,0.018621051913198038,0.03500500019023449,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-07-29
ENGI.PA,core,12,0.5097958791779351,0.016000670187901557,0.03007904524310943,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2022-07-29
ESE.PA,monetary,1,0.023501170857321244,0.06157876110738294,0.17815239062513302,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2022-07-29
PAEEM.PA,monetary,2,-0.1215682094352792,0.024105488310032206,0.0697391485699045,PERMANENT_ETF,0.003,0.5,1.0,1.0,2022-07-29
ETDD.PA,monetary,3,-0.1273208678731153,0.04475053319128054,0.1294669513710003,PERMANENT_ETF,0.001,0.5,1.0,1.0,2022-07-29
PINR.PA,opportunistic,1,1.18850080153179,0.23990333999910637,0.04858419841491337,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2022-07-29
PALAT.PA,opportunistic,2,1.1158597789179199,0.1948792686965458,0.03946611605049544,KEEP_OPP,0.003,0.5,1.0,1.0,2022-07-29
GTT.PA,core,1,2.963216684030796,0.20821817540576912,0.1257861635220126,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-08-31
GET.PA,core,2,1.7459079103137114,0.0604755769945472,0.1091200405818839,NEW_ENTRY,,0.5,1.0,1.0,2022-08-31
HO.PA,core,3,1.5803559229198454,0.04804615171443734,0.08669281527244414,NEW_ENTRY,,0.5,1.0,1.0,2022-08-31
ADP.PA,core,4,1.2733573473427342,0.03922061890104216,0.0707683289489608,NEW_ENTRY,,0.5,1.0,1.0,2022-08-31
EDEN.PA,core,5,1.1390683544901603,0.030624898378272983,0.05525850797842793,NEW_ENTRY,,0.5,1.0,1.0,2022-08-31
TTE.PA,core,6,1.0908147229860647,0.02974338891349925,0.05366794277260776,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-08-31
ENGI.PA,core,11,0.5129531203264523,0.018453798388084208,0.0332973958922164,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2022-08-31
ESE.PA,monetary,1,0.06556132454677722,0.060972431380973816,0.17639822915250283,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2022-08-31
ETDD.PA,monetary,2,-0.06888249137537947,0.045321754467344676,0.1311195412262802,PERMANENT_ETF,0.001,0.5,1.0,1.0,2022-08-31
PAEEM.PA,monetary,3,-0.07616170018953089,0.02414059676037719,0.06984072018725476,PERMANENT_ETF,0.003,0.5,1.0,1.0,2022-08-31
PINR.PA,opportunistic,1,1.4828647921766882,0.2864649972832314,0.05801366611647831,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2022-08-31
PALAT.PA,opportunistic,2,0.8408516351137134,0.14831761141242078,0.0300366483489305,KEEP_OPP,0.003,0.5,1.0,1.0,2022-08-31
GTT.PA,core,1,2.658164608024774,0.19367370113419358,0.12578616352201258,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-09-30
HO.PA,core,2,1.4395054267626746,0.057200472054960025,0.09698455778214816,NEW_ENTRY,,0.5,1.0,1.0,2022-09-30
NEX.PA,core,3,1.224749512842335,0.043897345306090546,0.07442883719964477,NEW_ENTRY,,0.5,1.0,1.0,2022-09-30
GET.PA,core,4,1.1177314806861278,0.04087012624937246,0.06929612603524386,NEW_ENTRY,,0.5,1.0,1.0,2022-09-30
TTE.PA,core,7,0.9805690713529415,0.027746035418350197,0.047043964474121416,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-09-30
EDEN.PA,core,8,0.9268084398086643,0.02663235262802992,0.045155692768513445,NEW_ENTRY,,0.5,1.0,1.0,2022-09-30
ENGI.PA,core,9,0.8623366082185699,0.025404808863272895,0.043074367476847945,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2022-09-30
ORA.PA,core,13,0.41093992453834793,0.01935776704138262,0.032821485710021185,KEEP_BUFFER_ZONE,,0.5,1.0,1.0,2022-09-30
ESE.PA,monetary,1,-0.054479434792234396,0.056741544966049544,0.1641579288325961,PERMANENT_ETF,0.0014,0.5,1.0,1.0,2022-09-30
PAEEM.PA,monetary,2,-0.1330928082633298,0.026485140224628965,0.07662367612156805,PERMANENT_ETF,0.003,0.5,1.0,1.0,2022-09-30
ETDD.PA,monetary,3,-0.13520914756249536,0.047208097418017174,0.13657688561187356,PERMANENT_ETF,0.001,0.5,1.0,1.0,2022-09-30
PALAT.PA,opportunistic,1,1.4600175416224541,0.24437195848608104,0.0494891639198227,KEEP_OPP,0.003,0.5,1.0,1.0,2022-09-30
PINR.PA,opportunistic,2,1.0758297155312841,0.19041065020957113,0.03856115054558609,NEW_OPP_ENTRY,0.003,0.5,1.0,1.0,2022-09-30
GTT.PA,core,1,2.1365584680372542,0.12434306718203152,0.12578616352201255,KEEP_TOP_RANK,,0.5,1.0,1.0,2022-10-31
