ticker,bucket,score,annual_fee_rate,sector,current_weight_total,target_weight_final,weight_gap,current_market_value,target_market_value,order_value,effective_order_value,action,shares_est,brokerage_est,ttf_est,spread_est,total_cost_est,expected_holding_months,expected_gross_alpha_horizon,required_net_alpha_horizon,roundtrip_cost_ratio,expected_net_alpha_horizon,alpha_surplus,mom12_ex1,ret_6m,ret_3m,ret_20d,vol60,vol20,dd_6m,dist_ma200,dist_ma20,rsi14,breadth_ma200,breadth_slope,benchmark_ret_3m,benchmark_ret_6m,execute,decision_reason,trade_quality_score,trade_quality_signal,trade_quality_proba,trade_quality_label,trade_quality_overlay_applied,rebalance_overlay_applied,rebalance_score,rebalance_signal,rebalance_proba,rebalance_label,ml_trade_quality_edge,ml_rebalance_edge,deployment_ml_signal,deployment_ml_proba,core_deployment_multiplier_ml,opp_deployment_multiplier_ml,deployment_regime_ml,date,signal_date
SPIE.PA,core,0.0,0.0,Industrials,0.0002953770994853195,0.0,-0.0002953770994853195,19.08261489868164,0.0,-19.08261489868164,19.08261489868164,SELL,1,0.01908261489868164,0.0,0.01908261489868164,0.03816522979736328,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,0.1281930236206139,-0.08721892730282721,-0.014978346061910175,-0.06588444330136056,0.2836513033678293,0.30579053802378053,-0.10156249719101429,-0.019126580166904383,-0.027529854037651624,39.21569901424322,0.1232876712328767,0.2602739726027397,-0.09847267283433789,-0.1306443212780426,False,REJECT_SMALL_ORDER,,,,,False,True,-0.012089027009436882,0.3791097299056312,0.3791097299056312,0,,-0.012089027009436882,0.0,0.5,1.0,1.0,neutral,2022-07-01,2022-06-30
STMPA.PA,core,0.0,0.0,Technology,0.002173628108474628,0.0,-0.002173628108474628,140.42560577392578,0.0,-140.42560577392578,140.42560577392578,SELL,5,0.1404256057739258,0.0,0.0702128028869629,0.21063840866088868,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,0.1588797722662405,-0.31582870619133363,-0.24079613490579932,-0.20315802602350264,0.3646694422192544,0.40277259603894955,-0.3216868089000581,-0.22200535455378112,-0.09364928151651353,28.00996553058755,0.1232876712328767,0.2602739726027397,-0.09847267283433789,-0.1306443212780426,False,REJECT_SMALL_ORDER,,,,,False,True,0.015217224148262227,0.6521722414826223,0.6521722414826223,1,,0.015217224148262227,0.0,0.5,1.0,1.0,neutral,2022-07-01,2022-06-30
TFI.PA,core,0.0,0.0,Communication,0.0006077254746295028,0.0,-0.0006077254746295028,39.26164627075195,0.0,-39.26164627075195,39.26164627075195,SELL,7,0.03926164627075195,0.0,0.03926164627075195,0.0785232925415039,10.0,0.0625,0.04583333333333334,0.005999999999999999,0.0565,0.010666666666666665,-0.026514814691782962,-0.1920454344153213,-0.19158694995329295,-0.13674114272194948,0.24493380591210145,0.26046421630167066,-0.2419245585963381,-0.16278626464680368,-0.06978346819200132,23.566850581167614,0.1232876712328767,0.2602739726027397,-0.09847267283433789,-0.1306443212780426,False,REJECT_SMALL_ORDER,,,,,False,True,0.004255762158573716,0.5425576215857372,0.5425576215857372,1,,0.004255762158573716,0.0,0.5,1.0,1.0,neutral,2022-07-01,2022-06-30
TTE.PA,core,1.7295001804734143,0.0,Energy,0.0,0.07821100537537816,0.07821100537537816,0.0,5052.763057859325,5052.763057859325,5018.249290466309,BUY,123,5.018249290466309,15.054747871398925,2.5091246452331544,22.58212180709839,10.0,0.11294375526380791,0.04583333333333334,0.0135,0.09944375526380791,0.05361042193047458,0.5146929772360151,0.15107942192658075,0.10885025406254911,-0.05777398932840827,0.3345195521531946,0.3357580816912554,-0.09695019656463333,0.10001024304902018,-0.02726283692616427,37.9791293965527,0.1232876712328767,0.2602739726027397,-0.09847267283433789,-0.1306443212780426,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.010948861567297009,0.3905113843270299,0.3905113843270299,0,,-0.010948861567297009,0.0,0.5,1.0,1.0,neutral,2022-07-01,2022-06-30
VIV.PA,core,0.0,0.0,Communication,0.0011253088463495616,0.0,-0.0011253088463495616,72.6997299194336,0.0,-72.6997299194336,72.6997299194336,SELL,8,0.07269972991943359,0.0,0.07269972991943359,0.14539945983886718,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,-0.006403668975589527,-0.1723759872220375,-0.16293935196032805,-0.1427056332149923,0.18215461237798178,0.17713303231009211,-0.18396061664687635,-0.12689604358297946,-0.08303386223329134,9.673287122593308,0.1232876712328767,0.2602739726027397,-0.09847267283433789,-0.1306443212780426,False,REJECT_SMALL_ORDER,,,,,False,True,0.008065834207058305,0.5806583420705831,0.5806583420705831,1,,0.008065834207058305,0.0,0.5,1.0,1.0,neutral,2022-07-01,2022-06-30
ADP.PA,core,0.8733842594508847,0.0,Industrials,0.0,0.03751288087836612,0.03751288087836612,0.0,2649.198910329544,2649.198910329544,2640.132843017578,BUY,21,2.6401328430175783,7.920398529052735,1.3200664215087892,11.880597793579103,10.0,0.08797370756731747,0.04583333333333334,0.013500000000000003,0.07447370756731747,0.028640374233984134,0.17501219181011773,0.09430902373764716,-0.0168005013183935,0.09653777997620461,0.33057602055295876,0.3264946790309307,-0.08279380120049828,0.07812832875607612,0.0814937544816523,76.15232315008426,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.020674050904357928,0.29325949095642073,0.29325949095642073,0,,-0.020674050904357928,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
AKE.PA,core,0.0,0.0,Materials,0.018304287887905776,0.0,-0.018304287887905776,1292.66796875,0.0,-1292.66796875,1292.66796875,SELL,16,1.29266796875,0.0,0.646333984375,1.939001953125,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,-0.19944524099746574,-0.2748940091043036,-0.13186397158212004,0.07425514622785712,0.418364149783983,0.3870230533060678,-0.28012244430902644,-0.1672918096324988,0.03697379007242918,56.099986626514266,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.030637973605274923,0.1936202639472508,0.1936202639472508,0,,-0.030637973605274923,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
BNP.PA,core,0.0,0.0,Financials,0.0005167948537833063,0.0,-0.0005167948537833063,36.4965934753418,0.0,-36.4965934753418,36.4965934753418,SELL,1,0.036496593475341794,0.0,0.018248296737670897,0.054744890213012695,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,-0.07645056503405112,-0.23117881755647607,-0.03792473139731345,0.0152282615342072,0.32861591211461116,0.34269282237938853,-0.25987561310571816,-0.10746856323944187,0.04645933631815713,60.10985297735455,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,REJECT_SMALL_ORDER,,,,,False,True,-0.025202786270502774,0.24797213729497225,0.24797213729497225,0,,-0.025202786270502774,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
CA.PA,core,0.0,0.0,Consumer,0.024756674790236268,0.0,-0.024756674790236268,1748.34228515625,0.0,-1748.34228515625,1748.34228515625,SELL,128,1.74834228515625,0.0,0.874171142578125,2.622513427734375,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,0.053428175825352975,-0.006219445459157424,-0.1797973028341966,-0.017709630490696293,0.2822323346723909,0.25225985323694905,-0.19258268627085273,-0.034445759972979606,-0.012843723618977565,44.07408821075689,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.02447375308206797,0.2552624691793203,0.2552624691793203,0,,-0.02447375308206797,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
COFA.PA,core,0.0,0.0,Financials,0.05155522754155857,0.0,-0.05155522754155857,3640.884129047394,0.0,-3640.884129047394,3640.884129047394,SELL,469,3.640884129047394,0.0,3.640884129047394,7.281768258094788,10.0,0.0625,0.04583333333333334,0.006000000000000001,0.0565,0.010666666666666665,0.07184447806650796,-0.006929555869925275,-0.019500163381670377,0.0009804641037265416,0.3521924845289952,0.44254801830444124,-0.08368107808203806,-0.008023919588331707,0.030610475770392442,58.76289938601322,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.0305595173684337,0.19440482631566297,0.19440482631566297,0,,-0.0305595173684337,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
CS.PA,core,0.0,0.0,Financials,0.00026615737411009316,0.0,-0.00026615737411009316,18.79631233215332,0.0,-18.79631233215332,18.79631233215332,SELL,1,0.01879631233215332,0.0,0.00939815616607666,0.028194468498229982,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,-0.028110373004962552,-0.15256050143694966,-0.060635504928869266,0.03337163061391335,0.27576211014304236,0.3283511850142147,-0.16715122022913165,-0.05573358641315129,0.051239133941724635,64.30593427590563,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,REJECT_SMALL_ORDER,,,,,False,True,-0.018574673094655523,0.31425326905344475,0.31425326905344475,0,,-0.018574673094655523,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
EDEN.PA,core,0.0,0.0,Financials,0.05433559903002028,0.0,-0.05433559903002028,3837.236873626709,0.0,-3837.236873626709,3837.236873626709,SELL,83,3.837236873626709,0.0,1.9186184368133545,5.755855310440063,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.06501433612513241,0.32632014278154164,0.082005437313035,0.09412532168564414,0.24818007553152355,0.24617956919538844,0.0,0.16940375321066825,0.07628516395531038,76.29215263647234,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.02133506197358333,0.2866493802641667,0.2866493802641667,0,,-0.02133506197358333,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
ERF.PA,core,0.0,0.0,Healthcare,0.033455137170694316,0.0,-0.033455137170694316,2362.63680267334,0.0,-2362.63680267334,2362.63680267334,SELL,33,2.36263680267334,0.0,2.36263680267334,4.72527360534668,10.0,0.0625,0.04583333333333334,0.006000000000000001,0.0565,0.010666666666666665,-0.34678958541070404,-0.13633485606010864,-0.10803926295516186,0.024024055817401413,0.3510680960406431,0.4046248587002753,-0.22751591061818466,-0.15858981170986164,-0.021974165271479107,45.74073522758138,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.029872197797697057,0.2012780220230294,0.2012780220230294,0,,-0.029872197797697057,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
ESE.PA,monetary,0.023501170857321244,0.0014,Unknown,0.16858408882598694,0.20064622000634783,0.03206213118036089,11905.584800720215,14169.846062372335,2264.26126165212,2248.181037902832,BUY,115,2.248181037902832,0.0,2.248181037902832,4.496362075805664,18.0,0.08860503512571963,0.06,0.004,0.08460503512571962,0.024605035125719626,-0.03106122424028046,0.007354308662084641,0.01231580221740658,0.10639492337326395,0.22201277772899075,0.1655733293037638,-0.03469689794376496,0.021844317101940236,0.04738283008255695,73.41657770396208,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,True,PERMANENT_ETF,,,,,False,True,-0.021868806951021055,0.2813119304897894,0.2813119304897894,0,,-0.021868806951021055,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
ETDD.PA,monetary,-0.1273208678731153,0.001,Unknown,0.1449396219114733,0.14581367287401487,0.0008740509625415616,10235.787799835203,10297.51419363166,61.72639379645625,54.61999893188476,BUY,5,0.05461999893188476,0.0,0.05461999893188476,0.10923999786376952,18.0,0.08468037396380654,0.06,0.004,0.08068037396380653,0.020680373963806536,-0.14732065259966365,-0.10011523237586939,0.0014660755295410333,0.07876039657490463,0.24239258578584927,0.216125080315508,-0.09922527911321977,-0.03795921539077918,0.05204902792481492,74.44748870476965,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,REJECT_SMALL_ORDER,,,,,False,True,-0.021868806951021055,0.2813119304897894,0.2813119304897894,0,,-0.021868806951021055,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
FR.PA,core,0.0,0.0,Consumer,0.024481196231850157,0.0,-0.024481196231850157,1728.887701034546,0.0,-1728.887701034546,1728.887701034546,SELL,91,1.728887701034546,0.0,0.864443850517273,2.593331551551819,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.2561478845362414,-0.15796718325104275,0.21078186968248946,0.1210088093253392,0.5286427100918176,0.5539677716455415,-0.20488668775592944,-0.028300305771318146,0.10231648294378815,73.51096197904941,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.017560920562290416,0.32439079437709584,0.32439079437709584,0,,-0.017560920562290416,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
GET.PA,core,1.614243969404645,0.0,Industrials,0.054694560908944624,0.0819924991933228,0.027297938284378175,3862.58713722229,5790.396110137612,1927.8089729153216,1922.5546836853027,BUY,110,1.9225546836853027,5.767664051055909,1.9225546836853027,9.612773418426514,10.0,0.10958211577430216,0.04583333333333334,0.015,0.09458211577430216,0.04874878244096882,0.22178272178547842,0.3896958877170986,0.12207998560160993,0.138775605844337,0.22883003427421506,0.2210089835077811,-0.008125953565887745,0.25031185984082094,0.04466438283823293,71.98699127552426,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.02195822441890548,0.2804177558109452,0.2804177558109452,0,,-0.02195822441890548,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
GLE.PA,core,0.0,0.0,Financials,0.05314801942797795,0.0,-0.05314801942797795,3753.3687591552734,0.0,-3753.3687591552734,3753.3687591552734,SELL,200,3.7533687591552733,0.0,1.8766843795776367,5.63005313873291,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,-0.1903825589810243,-0.2994955333624346,-0.0024434153407264514,0.049507168908620613,0.39865429019577936,0.394467078288637,-0.36520348491005716,-0.13337069157140313,0.0676999572234509,64.6391750864546,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.029414829632401347,0.20585170367598654,0.20585170367598654,0,,-0.029414829632401347,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
GTT.PA,core,3.1724515284687778,0.0,Energy,0.11874908271096457,0.14166814237648312,0.02291905966551855,8386.184509277344,10004.752490993871,1618.5679817165274,1514.1722030639648,BUY,13,1.5141722030639648,4.542516609191894,1.5141722030639648,7.570861015319824,10.0,0.15502983624700606,0.04583333333333334,0.015,0.14002983624700605,0.09419650291367271,0.8069755420519051,0.6754761484947933,0.17673655079822725,0.1236424926015609,0.3996820857214482,0.41649019386350705,-0.00444121070557979,0.4084259354317239,0.07893477994667597,71.85627843544408,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.02094860025895645,0.2905139974104355,0.2905139974104355,0,,-0.02094860025895645,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
HO.PA,core,1.9369607398467166,0.0,Industrials,0.0,0.11590093313360833,0.11590093313360833,0.0,8185.045205120645,8185.045205120645,8089.3166427612305,BUY,69,8.089316642761231,24.26794992828369,4.0446583213806155,36.40192489242554,10.0,0.11899468824552922,0.04583333333333334,0.013500000000000002,0.10549468824552923,0.05966135491219589,0.36856422915815146,0.49003782224783077,-0.01133576826019378,0.009987672100365552,0.26485774349865904,0.3393056425928504,-0.04314164021350819,0.23390631900385017,0.007158501001826023,51.540073814950425,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.033872783960066453,0.16127216039933545,0.16127216039933545,0,,-0.033872783960066453,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
KER.PA,core,0.0,0.0,Consumer,0.014156677745493009,0.0,-0.014156677745493009,999.7593994140626,0.0,-999.7593994140626,999.7593994140626,SELL,2,0.9997593994140627,0.0,0.49987969970703133,1.499639099121094,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.3611886648924304,-0.15669279409302217,0.13583516092540227,0.142945023702592,0.30998415069031726,0.2994899102584811,-0.16575937186816436,-0.04706360003293131,0.08275733217517622,81.55839938389828,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,REJECT_DEADBAND,,,,,False,True,-0.02477060212838032,0.2522939787161968,0.2522939787161968,0,,-0.02477060212838032,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
MC.PA,core,0.0,0.0,Consumer,0.045666255776011466,0.0,-0.045666255776011466,3224.998779296875,0.0,-3224.998779296875,3224.998779296875,SELL,5,3.2249987792968753,0.0,1.6124993896484376,4.837498168945313,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.1526622927626411,-0.06751735266632075,0.12406344099247102,0.16379306569306173,0.3175795909089097,0.26886244840145945,-0.0638096058858314,0.0494186518583386,0.09064466862794784,82.4609219635461,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.016843180263219033,0.3315681973678097,0.3315681973678097,0,,-0.016843180263219033,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
NEX.PA,core,0.0,0.0,Industrials,0.05254940171890742,0.0,-0.05254940171890742,3711.09375,0.0,-3711.09375,3711.09375,SELL,42,3.71109375,0.0,3.71109375,7.4221875,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,-0.0649917311256395,0.17178466022055106,0.10566308407997926,0.2430278597417399,0.4256920186237905,0.4121160413840134,-0.016290122517161,0.13181410088120793,0.1569481492576681,81.24999610792929,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.028862863111764437,0.21137136888235564,0.21137136888235564,0,,-0.028862863111764437,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
OR.PA,core,0.0,0.0,Consumer,0.04987585604495329,0.0,-0.04987585604495329,3522.28515625,0.0,-3522.28515625,3522.28515625,SELL,10,3.52228515625,0.0,1.761142578125,5.2834277343750005,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.16301443013376282,-0.011647411224921633,0.10374815012783989,0.11748640009681233,0.32210517523311516,0.3012985521459941,-0.01633402114878635,0.018883453919836146,0.06910251177129778,85.09081136922046,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.014929873000314366,0.35070126999685636,0.35070126999685636,0,,-0.014929873000314366,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
ORA.PA,core,0.8340559105645078,0.0,Communication,0.025106254162725314,0.0367555048134615,0.011649250650736187,1773.0299463272095,2595.7122199215,822.6822735942906,822.6220021247864,BUY,103,0.8226220021247864,2.467866006374359,0.4113110010623932,3.701799009561539,10.0,0.08682663072479814,0.04583333333333334,0.013500000000000002,0.07332663072479814,0.027493297391464805,0.2600238014750984,0.007951224970792259,-0.09587059207538051,-0.11374110854652031,0.1482966139913458,0.18216888153225805,-0.12326827571134003,-0.012595432528185069,-0.050048902563978315,29.966935906223924,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,REJECT_DEADBAND,,,,,False,True,-0.015600776421883324,0.3439922357811668,0.3439922357811668,0,,-0.015600776421883324,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
PAEEM.PA,monetary,-0.1215682094352792,0.003,ETF,0.00030366301143030003,0.0785445342490867,0.0782408712376564,21.44499969482422,5546.897216977621,5525.4522172827965,5511.364921569824,BUY,257,5.511364921569824,0.0,2.755682460784912,8.267047382354736,18.0,0.08185295371694162,0.06,0.003,0.07885295371694162,0.018852953716941623,-0.11378901100978078,-0.09686610824962627,-0.02576153434762052,0.0196783528014024,0.19752238370495345,0.15688886925664453,-0.09713090027814131,-0.04634428990649164,0.005616817683341768,55.09878216658856,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.021868806951021055,0.2813119304897894,0.2813119304897894,0,,-0.021868806951021055,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
PUB.PA,core,0.0,0.0,Communication,0.00514774347377967,0.0,-0.00514774347377967,363.5390319824219,0.0,-363.5390319824219,363.5390319824219,SELL,8,0.3635390319824219,0.0,0.18176951599121094,0.5453085479736328,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,-0.13752308165670812,-0.0925475693145077,-0.0496808702654834,0.1747397875165515,0.36791095722777145,0.3858714135505675,-0.18035677015132967,-0.018089012925782466,0.12153177740496024,83.95767382077588,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,REJECT_DEADBAND,,,,,False,True,-0.0301281183542501,0.198718816457499,0.198718816457499,0,,-0.0301281183542501,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
RI.PA,core,0.0,0.0,Consumer,0.054989927833018266,0.0,-0.054989927833018266,3883.446258544922,0.0,-3883.446258544922,3883.446258544922,SELL,23,3.883446258544922,0.0,1.941723129272461,5.825169387817383,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.0540859203452444,-0.0002165463671817136,-0.025923084255220608,0.10247170161701158,0.2760989886693884,0.1650377277234215,-0.04447002728927152,0.001455474405843038,0.05163637485913952,79.42580293666418,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.021187605914948924,0.28812394085051074,0.28812394085051074,0,,-0.021187605914948924,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
SAN.PA,core,0.9867167995392613,0.0,Healthcare,0.0,0.04783260636968755,0.04783260636968755,0.0,3377.9887256240368,3377.9887256240368,3351.15234375,BUY,40,3.35115234375,10.05345703125,1.675576171875,15.080185546875,10.0,0.0912792399865618,0.04583333333333334,0.0135,0.0777792399865618,0.03194590665322847,0.15130652486486773,0.10411940715162071,-0.004858466729955602,-0.0031787899472157655,0.21751904033417513,0.17485885018483052,-0.06276515386599024,0.06336126187189817,-0.016610646255374117,38.876208610580555,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.021602150442090396,0.28397849557909605,0.28397849557909605,0,,-0.021602150442090396,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
SESG.PA,core,1.0039371238701387,0.0,Communication,0.0,0.04823854170562757,0.04823854170562757,0.0,3406.6563039186367,3406.6563039186367,3405.7244358062744,BUY,631,3.4057244358062744,0.0,3.4057244358062744,6.811448871612549,10.0,0.09178149944621238,0.04583333333333334,0.006,0.08578149944621237,0.03994816611287903,0.3238500832173177,0.13528105554686354,-0.13483677402905803,-0.11826678671090396,0.260248955719279,0.3798627463267928,-0.1775346313635061,-0.014317841881576698,-0.06952656707679727,28.243366353578907,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.0330227685641486,0.16977231435851403,0.16977231435851403,0,,-0.0330227685641486,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
SPIE.PA,core,0.0,0.0,Industrials,0.0003067265266052645,0.0,-0.0003067265266052645,21.661348342895508,0.0,-21.661348342895508,21.661348342895508,SELL,1,0.021661348342895508,0.0,0.021661348342895508,0.043322696685791015,10.0,0.0625,0.04583333333333334,0.005999999999999999,0.0565,0.010666666666666665,0.07709834821890404,0.1521213241007331,0.025644842818768554,0.12934349620271735,0.26539038975006607,0.2269480232086547,0.0,0.09663008272014162,0.06474943842953951,75.62165782288389,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,REJECT_SMALL_ORDER,,,,,False,True,-0.015376447560854458,0.34623552439145544,0.34623552439145544,0,,-0.015376447560854458,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
STMPA.PA,core,0.0,0.0,Technology,0.002546020970380718,0.0,-0.002546020970380718,179.80266571044922,0.0,-179.80266571044922,179.80266571044922,SELL,5,0.17980266571044923,0.0,0.08990133285522461,0.26970399856567384,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.1728027831146869,-0.10607975980345397,0.03583490897843311,0.26907238535108235,0.39761204402016065,0.2923478655093236,-0.10714200392143292,-0.02957183467871838,0.14156797217234485,93.89183674958917,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,REJECT_SMALL_ORDER,,,,,False,True,-0.017631471036810047,0.3236852896318995,0.3236852896318995,0,,-0.017631471036810047,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
TFI.PA,core,0.0,0.0,Communication,0.0005518633640276712,0.0,-0.0005518633640276712,38.97316837310791,0.0,-38.97316837310791,38.97316837310791,SELL,7,0.03897316837310791,0.0,0.03897316837310791,0.07794633674621582,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,-0.12450895552794738,-0.15714932204241527,-0.1611492394917211,-0.01322556731040625,0.2852845680754233,0.3639814653289715,-0.2464135029315455,-0.1520659817806741,0.02047794894425814,62.05126683676497,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,False,REJECT_SMALL_ORDER,,,,,False,True,-0.02410603213874228,0.25893967861257716,0.25893967861257716,0,,-0.02410603213874228,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
TTE.PA,core,1.2292997832460022,0.0,Energy,0.0,0.06509446439999376,0.06509446439999376,0.0,4597.03920677552,4597.03920677552,4579.590816497803,BUY,115,4.579590816497803,13.738772449493409,2.2897954082489016,20.608158674240116,10.0,0.09835457701134173,0.04583333333333334,0.013500000000000002,0.08485457701134173,0.0390212436780084,0.41471299832519204,-0.002731124282130737,0.03324269883733666,-0.007777073616705321,0.38289788266336194,0.4586815610888302,-0.1078866788327918,0.06678244719303406,0.01946296098442324,53.333248980415114,0.3561643835616438,0.2876712328767123,-0.01806828788487302,-0.053593058624148794,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.027408743669544468,0.22591256330455534,0.22591256330455534,0,,-0.027408743669544468,0.0,0.5,1.0,1.0,neutral,2022-08-01,2022-07-29
